Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:51:29,64,,,,,,,,,
,00:51:30,64,,,,,,,,,
,00:51:31,64,,,,,,,,,
,00:51:32,64,,,,,,,,,
,00:51:33,64,,,,,,,,,
,00:51:34,64,,,,,,,,,
,00:51:35,65,,,,,,,,,
,00:51:36,66,,,,,,,,,
,00:51:37,66,,,,,,,,,
,00:51:38,67,,,,,,,,,
,00:51:39,68,,,,,,,,,
,00:51:40,70,,,,,,,,,
,00:51:41,70,,,,,,,,,
,00:51:42,71,,,,,,,,,
,00:51:43,72,,,,,,,,,
,00:51:44,73,,,,,,,,,
,00:51:45,73,,,,,,,,,
,00:51:46,74,,,,,,,,,
,00:51:47,74,,,,,,,,,
,00:51:48,73,,,,,,,,,
,00:51:49,73,,,,,,,,,
,00:51:50,72,,,,,,,,,
,00:51:51,72,,,,,,,,,
,00:51:52,72,,,,,,,,,
,00:51:53,73,,,,,,,,,
,00:51:54,73,,,,,,,,,
,00:51:55,73,,,,,,,,,
,00:51:56,73,,,,,,,,,
,00:51:57,76,,,,,,,,,
,00:51:58,76,,,,,,,,,
,00:51:59,75,,,,,,,,,
,00:52:00,75,,,,,,,,,
,00:52:01,75,,,,,,,,,
,00:52:02,75,,,,,,,,,
,00:52:03,76,,,,,,,,,
,00:52:04,76,,,,,,,,,
,00:52:05,76,,,,,,,,,
,00:52:06,76,,,,,,,,,
,00:52:07,76,,,,,,,,,
,00:52:08,77,,,,,,,,,
,00:52:09,78,,,,,,,,,
,00:52:10,79,,,,,,,,,
,00:52:11,80,,,,,,,,,
,00:52:12,81,,,,,,,,,
,00:52:13,83,,,,,,,,,
,00:52:14,85,,,,,,,,,
,00:52:15,88,,,,,,,,,
,00:52:16,90,,,,,,,,,
,00:52:17,91,,,,,,,,,
,00:52:18,93,,,,,,,,,
,00:52:19,95,,,,,,,,,
,00:52:20,97,,,,,,,,,
,00:52:21,97,,,,,,,,,
,00:52:22,99,,,,,,,,,
,00:52:23,100,,,,,,,,,
,00:52:24,101,,,,,,,,,
,00:52:25,101,,,,,,,,,
,00:52:26,102,,,,,,,,,
,00:52:27,102,,,,,,,,,
,00:52:28,102,,,,,,,,,
,00:52:29,102,,,,,,,,,
,00:52:30,103,,,,,,,,,
,00:52:31,104,,,,,,,,,
,00:52:32,104,,,,,,,,,
,00:52:33,104,,,,,,,,,
,00:52:34,104,,,,,,,,,
,00:52:35,104,,,,,,,,,
,00:52:36,104,,,,,,,,,
,00:52:37,103,,,,,,,,,
,00:52:38,103,,,,,,,,,
,00:52:39,102,,,,,,,,,
,00:52:40,102,,,,,,,,,
,00:52:41,102,,,,,,,,,
,00:52:42,102,,,,,,,,,
,00:52:43,102,,,,,,,,,
,00:52:44,102,,,,,,,,,
,00:52:45,102,,,,,,,,,
,00:52:46,102,,,,,,,,,
,00:52:47,102,,,,,,,,,
,00:52:48,101,,,,,,,,,
,00:52:49,100,,,,,,,,,
,00:52:50,100,,,,,,,,,
,00:52:51,100,,,,,,,,,
,00:52:52,100,,,,,,,,,
,00:52:53,100,,,,,,,,,
,00:52:54,100,,,,,,,,,
,00:52:55,99,,,,,,,,,
,00:52:56,99,,,,,,,,,
,00:52:57,99,,,,,,,,,
,00:52:58,99,,,,,,,,,
,00:52:59,99,,,,,,,,,
,00:53:00,99,,,,,,,,,
,00:53:01,100,,,,,,,,,
,00:53:02,100,,,,,,,,,
,00:53:03,100,,,,,,,,,
,00:53:04,101,,,,,,,,,
,00:53:05,101,,,,,,,,,
,00:53:06,102,,,,,,,,,
,00:53:07,102,,,,,,,,,
,00:53:08,102,,,,,,,,,
,00:53:09,102,,,,,,,,,
,00:53:10,102,,,,,,,,,
,00:53:11,102,,,,,,,,,
,00:53:12,102,,,,,,,,,
,00:53:13,102,,,,,,,,,
,00:53:14,103,,,,,,,,,
,00:53:15,103,,,,,,,,,
,00:53:16,103,,,,,,,,,
,00:53:17,103,,,,,,,,,
,00:53:18,102,,,,,,,,,
,00:53:19,102,,,,,,,,,
,00:53:20,102,,,,,,,,,
,00:53:21,102,,,,,,,,,
,00:53:22,102,,,,,,,,,
,00:53:23,103,,,,,,,,,
,00:53:24,103,,,,,,,,,
,00:53:25,103,,,,,,,,,
,00:53:26,103,,,,,,,,,
,00:53:27,103,,,,,,,,,
,00:53:28,103,,,,,,,,,
,00:53:29,103,,,,,,,,,
,00:53:30,103,,,,,,,,,
,00:53:31,103,,,,,,,,,
,00:53:32,104,,,,,,,,,
,00:53:33,104,,,,,,,,,
,00:53:34,104,,,,,,,,,
,00:53:35,104,,,,,,,,,
,00:53:36,104,,,,,,,,,
,00:53:37,104,,,,,,,,,
,00:53:38,105,,,,,,,,,
,00:53:39,105,,,,,,,,,
,00:53:40,105,,,,,,,,,
,00:53:41,105,,,,,,,,,
,00:53:42,105,,,,,,,,,
,00:53:43,105,,,,,,,,,
,00:53:44,105,,,,,,,,,
,00:53:45,106,,,,,,,,,
,00:53:46,107,,,,,,,,,
,00:53:47,107,,,,,,,,,
,00:53:48,107,,,,,,,,,
,00:53:49,107,,,,,,,,,
,00:53:50,107,,,,,,,,,
,00:53:51,106,,,,,,,,,
,00:53:52,106,,,,,,,,,
,00:53:53,105,,,,,,,,,
,00:53:54,105,,,,,,,,,
,00:53:55,105,,,,,,,,,
,00:53:56,105,,,,,,,,,
,00:53:57,105,,,,,,,,,
,00:53:58,105,,,,,,,,,
,00:53:59,105,,,,,,,,,
,00:54:00,106,,,,,,,,,
,00:54:01,106,,,,,,,,,
,00:54:02,106,,,,,,,,,
,00:54:03,106,,,,,,,,,
,00:54:04,106,,,,,,,,,
,00:54:05,106,,,,,,,,,
,00:54:06,106,,,,,,,,,
,00:54:07,106,,,,,,,,,
,00:54:08,106,,,,,,,,,
,00:54:09,106,,,,,,,,,
,00:54:10,107,,,,,,,,,
,00:54:11,107,,,,,,,,,
,00:54:12,107,,,,,,,,,
,00:54:13,107,,,,,,,,,
,00:54:14,106,,,,,,,,,
,00:54:15,106,,,,,,,,,
,00:54:16,106,,,,,,,,,
,00:54:17,105,,,,,,,,,
,00:54:18,105,,,,,,,,,
,00:54:19,104,,,,,,,,,
,00:54:20,104,,,,,,,,,
,00:54:21,105,,,,,,,,,
,00:54:22,105,,,,,,,,,
,00:54:23,105,,,,,,,,,
,00:54:24,105,,,,,,,,,
,00:54:25,106,,,,,,,,,
,00:54:26,106,,,,,,,,,
,00:54:27,105,,,,,,,,,
,00:54:28,105,,,,,,,,,
,00:54:29,104,,,,,,,,,
,00:54:30,104,,,,,,,,,
,00:54:31,105,,,,,,,,,
,00:54:32,106,,,,,,,,,
,00:54:33,107,,,,,,,,,
,00:54:34,107,,,,,,,,,
,00:54:35,106,,,,,,,,,
,00:54:36,105,,,,,,,,,
,00:54:37,104,,,,,,,,,
,00:54:38,104,,,,,,,,,
,00:54:39,104,,,,,,,,,
,00:54:40,104,,,,,,,,,
,00:54:41,105,,,,,,,,,
,00:54:42,105,,,,,,,,,
,00:54:43,106,,,,,,,,,
,00:54:44,107,,,,,,,,,
,00:54:45,107,,,,,,,,,
,00:54:46,107,,,,,,,,,
,00:54:47,107,,,,,,,,,
,00:54:48,106,,,,,,,,,
,00:54:49,106,,,,,,,,,
,00:54:50,106,,,,,,,,,
,00:54:51,106,,,,,,,,,
,00:54:52,106,,,,,,,,,
,00:54:53,106,,,,,,,,,
,00:54:54,106,,,,,,,,,
,00:54:55,106,,,,,,,,,
,00:54:56,106,,,,,,,,,
,00:54:57,105,,,,,,,,,
,00:54:58,106,,,,,,,,,
,00:54:59,106,,,,,,,,,
,00:55:00,106,,,,,,,,,
,00:55:01,107,,,,,,,,,
,00:55:02,107,,,,,,,,,
,00:55:03,106,,,,,,,,,
,00:55:04,106,,,,,,,,,
,00:55:05,106,,,,,,,,,
,00:55:06,106,,,,,,,,,
,00:55:07,105,,,,,,,,,
,00:55:08,106,,,,,,,,,
,00:55:09,106,,,,,,,,,
,00:55:10,106,,,,,,,,,
,00:55:11,106,,,,,,,,,
,00:55:12,107,,,,,,,,,
,00:55:13,107,,,,,,,,,
,00:55:14,107,,,,,,,,,
,00:55:15,106,,,,,,,,,
,00:55:16,106,,,,,,,,,
,00:55:17,106,,,,,,,,,
,00:55:18,106,,,,,,,,,
,00:55:19,106,,,,,,,,,
,00:55:20,107,,,,,,,,,
,00:55:21,107,,,,,,,,,
,00:55:22,107,,,,,,,,,
,00:55:23,106,,,,,,,,,
,00:55:24,104,,,,,,,,,
,00:55:25,103,,,,,,,,,
,00:55:26,102,,,,,,,,,
,00:55:27,101,,,,,,,,,
,00:55:28,102,,,,,,,,,
,00:55:29,103,,,,,,,,,
,00:55:30,104,,,,,,,,,
,00:55:31,105,,,,,,,,,
,00:55:32,105,,,,,,,,,
,00:55:33,106,,,,,,,,,
,00:55:34,106,,,,,,,,,
,00:55:35,106,,,,,,,,,
,00:55:36,107,,,,,,,,,
,00:55:37,106,,,,,,,,,
,00:55:38,106,,,,,,,,,
,00:55:39,106,,,,,,,,,
,00:55:40,106,,,,,,,,,
,00:55:41,107,,,,,,,,,
,00:55:42,107,,,,,,,,,
,00:55:43,108,,,,,,,,,
,00:55:44,108,,,,,,,,,
,00:55:45,109,,,,,,,,,
,00:55:46,109,,,,,,,,,
,00:55:47,108,,,,,,,,,
,00:55:48,108,,,,,,,,,
,00:55:49,108,,,,,,,,,
,00:55:50,108,,,,,,,,,
,00:55:51,107,,,,,,,,,
,00:55:52,107,,,,,,,,,
,00:55:53,107,,,,,,,,,
,00:55:54,107,,,,,,,,,
,00:55:55,107,,,,,,,,,
,00:55:56,107,,,,,,,,,
,00:55:57,108,,,,,,,,,
,00:55:58,108,,,,,,,,,
,00:55:59,109,,,,,,,,,
,00:56:00,109,,,,,,,,,
,00:56:01,109,,,,,,,,,
,00:56:02,109,,,,,,,,,
,00:56:03,108,,,,,,,,,
,00:56:04,108,,,,,,,,,
,00:56:05,108,,,,,,,,,
,00:56:06,108,,,,,,,,,
,00:56:07,109,,,,,,,,,
,00:56:08,109,,,,,,,,,
,00:56:09,109,,,,,,,,,
,00:56:10,109,,,,,,,,,
,00:56:11,109,,,,,,,,,
,00:56:12,108,,,,,,,,,
,00:56:13,108,,,,,,,,,
,00:56:14,108,,,,,,,,,
,00:56:15,108,,,,,,,,,
,00:56:16,105,,,,,,,,,
,00:56:17,102,,,,,,,,,
,00:56:18,99,,,,,,,,,
,00:56:19,95,,,,,,,,,
,00:56:20,93,,,,,,,,,
,00:56:21,91,,,,,,,,,
,00:56:22,88,,,,,,,,,
,00:56:23,87,,,,,,,,,
,00:56:24,85,,,,,,,,,
,00:56:25,84,,,,,,,,,
,00:56:26,82,,,,,,,,,
,00:56:27,82,,,,,,,,,
,00:56:28,82,,,,,,,,,
,00:56:29,82,,,,,,,,,
,00:56:30,80,,,,,,,,,
,00:56:31,77,,,,,,,,,
,00:56:32,76,,,,,,,,,
,00:56:33,76,,,,,,,,,
,00:56:34,76,,,,,,,,,
,00:56:35,78,,,,,,,,,
,00:56:36,77,,,,,,,,,
,00:56:37,77,,,,,,,,,
,00:56:38,77,,,,,,,,,
,00:56:39,76,,,,,,,,,
,00:56:40,76,,,,,,,,,
,00:56:41,76,,,,,,,,,
,00:56:42,76,,,,,,,,,
,00:56:43,76,,,,,,,,,
,00:56:44,76,,,,,,,,,
,00:56:45,76,,,,,,,,,
,00:56:46,75,,,,,,,,,
,00:56:47,75,,,,,,,,,
,00:56:48,74,,,,,,,,,
,00:56:49,74,,,,,,,,,
,00:56:50,73,,,,,,,,,
,00:56:51,72,,,,,,,,,
,00:56:52,72,,,,,,,,,
,00:56:53,72,,,,,,,,,
,00:56:54,72,,,,,,,,,
,00:56:55,72,,,,,,,,,
,00:56:56,72,,,,,,,,,
,00:56:57,73,,,,,,,,,
,00:56:58,73,,,,,,,,,
,00:56:59,73,,,,,,,,,
,00:57:00,73,,,,,,,,,
,00:57:01,74,,,,,,,,,
,00:57:02,73,,,,,,,,,
,00:57:03,74,,,,,,,,,
,00:57:04,75,,,,,,,,,
,00:57:05,75,,,,,,,,,
,00:57:06,76,,,,,,,,,
,00:57:07,77,,,,,,,,,
,00:57:08,78,,,,,,,,,
,00:57:09,80,,,,,,,,,
,00:57:10,81,,,,,,,,,
,00:57:11,82,,,,,,,,,
,00:57:12,82,,,,,,,,,
,00:57:13,81,,,,,,,,,
,00:57:14,82,,,,,,,,,
,00:57:15,81,,,,,,,,,
,00:57:16,80,,,,,,,,,
,00:57:17,80,,,,,,,,,
,00:57:18,79,,,,,,,,,
,00:57:19,78,,,,,,,,,
,00:57:20,78,,,,,,,,,
,00:57:21,76,,,,,,,,,
,00:57:22,77,,,,,,,,,
,00:57:23,76,,,,,,,,,
,00:57:24,75,,,,,,,,,
,00:57:25,75,,,,,,,,,
,00:57:26,74,,,,,,,,,
,00:57:27,74,,,,,,,,,
,00:57:28,74,,,,,,,,,
,00:57:29,74,,,,,,,,,
,00:57:30,75,,,,,,,,,
,00:57:31,75,,,,,,,,,
,00:57:32,75,,,,,,,,,
,00:57:33,75,,,,,,,,,
,00:57:34,74,,,,,,,,,
,00:57:35,74,,,,,,,,,
,00:57:36,73,,,,,,,,,
,00:57:37,73,,,,,,,,,
,00:57:38,72,,,,,,,,,
,00:57:39,72,,,,,,,,,
,00:57:40,73,,,,,,,,,
,00:57:41,73,,,,,,,,,
,00:57:42,73,,,,,,,,,
,00:57:43,72,,,,,,,,,
,00:57:44,72,,,,,,,,,
,00:57:45,73,,,,,,,,,
,00:57:46,75,,,,,,,,,
,00:57:47,75,,,,,,,,,
,00:57:48,75,,,,,,,,,
,00:57:49,76,,,,,,,,,
,00:57:50,76,,,,,,,,,
,00:57:51,76,,,,,,,,,
,00:57:52,75,,,,,,,,,
,00:57:53,74,,,,,,,,,
,00:57:54,74,,,,,,,,,
,00:57:55,73,,,,,,,,,
,00:57:56,73,,,,,,,,,
,00:57:57,73,,,,,,,,,
,00:57:58,73,,,,,,,,,
,00:57:59,73,,,,,,,,,
,00:58:00,74,,,,,,,,,
,00:58:01,75,,,,,,,,,
,00:58:02,75,,,,,,,,,
,00:58:03,74,,,,,,,,,
,00:58:04,74,,,,,,,,,
,00:58:05,74,,,,,,,,,
,00:58:06,73,,,,,,,,,
,00:58:07,73,,,,,,,,,
,00:58:08,73,,,,,,,,,
,00:58:09,73,,,,,,,,,
,00:58:10,74,,,,,,,,,
,00:58:11,74,,,,,,,,,
,00:58:12,74,,,,,,,,,
,00:58:13,74,,,,,,,,,
,00:58:14,73,,,,,,,,,
,00:58:15,73,,,,,,,,,
,00:58:16,72,,,,,,,,,
,00:58:17,72,,,,,,,,,
,00:58:18,71,,,,,,,,,
,00:58:19,71,,,,,,,,,
,00:58:20,71,,,,,,,,,
,00:58:21,71,,,,,,,,,
,00:58:22,72,,,,,,,,,
,00:58:23,72,,,,,,,,,
,00:58:24,72,,,,,,,,,
,00:58:25,73,,,,,,,,,
,00:58:26,73,,,,,,,,,
,00:58:27,73,,,,,,,,,
,00:58:28,74,,,,,,,,,
,00:58:29,74,,,,,,,,,
,00:58:30,74,,,,,,,,,
,00:58:31,75,,,,,,,,,
,00:58:32,75,,,,,,,,,
,00:58:33,76,,,,,,,,,
,00:58:34,76,,,,,,,,,
,00:58:35,77,,,,,,,,,
,00:58:36,78,,,,,,,,,
,00:58:37,79,,,,,,,,,
,00:58:38,79,,,,,,,,,
,00:58:39,80,,,,,,,,,
,00:58:40,81,,,,,,,,,
,00:58:41,82,,,,,,,,,
,00:58:42,84,,,,,,,,,
,00:58:43,87,,,,,,,,,
,00:58:44,90,,,,,,,,,
,00:58:45,92,,,,,,,,,
,00:58:46,95,,,,,,,,,
,00:58:47,98,,,,,,,,,
,00:58:48,100,,,,,,,,,
,00:58:49,102,,,,,,,,,
,00:58:50,104,,,,,,,,,
,00:58:51,104,,,,,,,,,
,00:58:52,106,,,,,,,,,
,00:58:53,107,,,,,,,,,
,00:58:54,108,,,,,,,,,
,00:58:55,109,,,,,,,,,
,00:58:56,110,,,,,,,,,
,00:58:57,111,,,,,,,,,
,00:58:58,112,,,,,,,,,
,00:58:59,113,,,,,,,,,
,00:59:00,114,,,,,,,,,
,00:59:01,114,,,,,,,,,
,00:59:02,115,,,,,,,,,
,00:59:03,117,,,,,,,,,
,00:59:04,118,,,,,,,,,
,00:59:05,119,,,,,,,,,
,00:59:06,120,,,,,,,,,
,00:59:07,121,,,,,,,,,
,00:59:08,122,,,,,,,,,
,00:59:09,123,,,,,,,,,
,00:59:10,123,,,,,,,,,
,00:59:11,124,,,,,,,,,
,00:59:12,125,,,,,,,,,
,00:59:13,126,,,,,,,,,
,00:59:14,126,,,,,,,,,
,00:59:15,127,,,,,,,,,
,00:59:16,127,,,,,,,,,
,00:59:17,128,,,,,,,,,
,00:59:18,129,,,,,,,,,
,00:59:19,129,,,,,,,,,
,00:59:20,129,,,,,,,,,
,00:59:21,129,,,,,,,,,
,00:59:22,129,,,,,,,,,
,00:59:23,129,,,,,,,,,
,00:59:24,129,,,,,,,,,
,00:59:25,129,,,,,,,,,
,00:59:26,129,,,,,,,,,
,00:59:27,128,,,,,,,,,
,00:59:28,127,,,,,,,,,
,00:59:29,127,,,,,,,,,
,00:59:30,126,,,,,,,,,
,00:59:31,126,,,,,,,,,
,00:59:32,126,,,,,,,,,
,00:59:33,126,,,,,,,,,
,00:59:34,127,,,,,,,,,
,00:59:35,127,,,,,,,,,
,00:59:36,128,,,,,,,,,
,00:59:37,128,,,,,,,,,
,00:59:38,128,,,,,,,,,
,00:59:39,128,,,,,,,,,
,00:59:40,129,,,,,,,,,
,00:59:41,129,,,,,,,,,
,00:59:42,129,,,,,,,,,
,00:59:43,130,,,,,,,,,
,00:59:44,130,,,,,,,,,
,00:59:45,130,,,,,,,,,
,00:59:46,130,,,,,,,,,
,00:59:47,131,,,,,,,,,
,00:59:48,131,,,,,,,,,
,00:59:49,132,,,,,,,,,
,00:59:50,132,,,,,,,,,
,00:59:51,132,,,,,,,,,
,00:59:52,132,,,,,,,,,
,00:59:53,133,,,,,,,,,
,00:59:54,133,,,,,,,,,
,00:59:55,134,,,,,,,,,
,00:59:56,134,,,,,,,,,
,00:59:57,135,,,,,,,,,
,00:59:58,135,,,,,,,,,
,00:59:59,135,,,,,,,,,
,01:00:00,136,,,,,,,,,
,01:00:01,137,,,,,,,,,
,01:00:02,137,,,,,,,,,
,01:00:03,137,,,,,,,,,
,01:00:04,138,,,,,,,,,
,01:00:05,138,,,,,,,,,
,01:00:06,139,,,,,,,,,
,01:00:07,139,,,,,,,,,
,01:00:08,139,,,,,,,,,
,01:00:09,139,,,,,,,,,
,01:00:10,140,,,,,,,,,
,01:00:11,140,,,,,,,,,
,01:00:12,140,,,,,,,,,
,01:00:13,140,,,,,,,,,
,01:00:14,140,,,,,,,,,
,01:00:15,141,,,,,,,,,
,01:00:16,141,,,,,,,,,
,01:00:17,141,,,,,,,,,
,01:00:18,141,,,,,,,,,
,01:00:19,141,,,,,,,,,
,01:00:20,142,,,,,,,,,
,01:00:21,143,,,,,,,,,
,01:00:22,143,,,,,,,,,
,01:00:23,143,,,,,,,,,
,01:00:24,143,,,,,,,,,
,01:00:25,143,,,,,,,,,
,01:00:26,143,,,,,,,,,
,01:00:27,143,,,,,,,,,
,01:00:28,142,,,,,,,,,
,01:00:29,142,,,,,,,,,
,01:00:30,142,,,,,,,,,
,01:00:31,142,,,,,,,,,
,01:00:32,142,,,,,,,,,
,01:00:33,142,,,,,,,,,
,01:00:34,142,,,,,,,,,
,01:00:35,142,,,,,,,,,
,01:00:36,142,,,,,,,,,
,01:00:37,141,,,,,,,,,
,01:00:38,141,,,,,,,,,
,01:00:39,141,,,,,,,,,
,01:00:40,141,,,,,,,,,
,01:00:41,142,,,,,,,,,
,01:00:42,142,,,,,,,,,
,01:00:43,143,,,,,,,,,
,01:00:44,143,,,,,,,,,
,01:00:45,144,,,,,,,,,
,01:00:46,144,,,,,,,,,
,01:00:47,144,,,,,,,,,
,01:00:48,145,,,,,,,,,
,01:00:49,145,,,,,,,,,
,01:00:50,145,,,,,,,,,
,01:00:51,145,,,,,,,,,
,01:00:52,145,,,,,,,,,
,01:00:53,145,,,,,,,,,
,01:00:54,145,,,,,,,,,
,01:00:55,145,,,,,,,,,
,01:00:56,146,,,,,,,,,
,01:00:57,146,,,,,,,,,
,01:00:58,146,,,,,,,,,
,01:00:59,147,,,,,,,,,
,01:01:00,147,,,,,,,,,
,01:01:01,147,,,,,,,,,
,01:01:02,148,,,,,,,,,
,01:01:03,148,,,,,,,,,
,01:01:04,148,,,,,,,,,
,01:01:05,148,,,,,,,,,
,01:01:06,149,,,,,,,,,
,01:01:07,149,,,,,,,,,
,01:01:08,149,,,,,,,,,
,01:01:09,149,,,,,,,,,
,01:01:10,149,,,,,,,,,
,01:01:11,149,,,,,,,,,
,01:01:12,150,,,,,,,,,
,01:01:13,150,,,,,,,,,
,01:01:14,150,,,,,,,,,
,01:01:15,150,,,,,,,,,
,01:01:16,150,,,,,,,,,
,01:01:17,150,,,,,,,,,
,01:01:18,151,,,,,,,,,
,01:01:19,151,,,,,,,,,
,01:01:20,151,,,,,,,,,
,01:01:21,151,,,,,,,,,
,01:01:22,151,,,,,,,,,
,01:01:23,150,,,,,,,,,
,01:01:24,150,,,,,,,,,
,01:01:25,150,,,,,,,,,
,01:01:26,150,,,,,,,,,
,01:01:27,151,,,,,,,,,
,01:01:28,151,,,,,,,,,
,01:01:29,151,,,,,,,,,
,01:01:30,151,,,,,,,,,
,01:01:31,151,,,,,,,,,
,01:01:32,151,,,,,,,,,
,01:01:33,151,,,,,,,,,
,01:01:34,150,,,,,,,,,
,01:01:35,151,,,,,,,,,
,01:01:36,151,,,,,,,,,
,01:01:37,151,,,,,,,,,
,01:01:38,151,,,,,,,,,
,01:01:39,151,,,,,,,,,
,01:01:40,151,,,,,,,,,
,01:01:41,151,,,,,,,,,
,01:01:42,151,,,,,,,,,
,01:01:43,151,,,,,,,,,
,01:01:44,151,,,,,,,,,
,01:01:45,151,,,,,,,,,
,01:01:46,150,,,,,,,,,
,01:01:47,150,,,,,,,,,
,01:01:48,150,,,,,,,,,
,01:01:49,150,,,,,,,,,
,01:01:50,150,,,,,,,,,
,01:01:51,151,,,,,,,,,
,01:01:52,151,,,,,,,,,
,01:01:53,151,,,,,,,,,
,01:01:54,151,,,,,,,,,
,01:01:55,151,,,,,,,,,
,01:01:56,151,,,,,,,,,
,01:01:57,151,,,,,,,,,
,01:01:58,151,,,,,,,,,
,01:01:59,151,,,,,,,,,
,01:02:00,151,,,,,,,,,
,01:02:01,151,,,,,,,,,
,01:02:02,151,,,,,,,,,
,01:02:03,151,,,,,,,,,
,01:02:04,151,,,,,,,,,
,01:02:05,151,,,,,,,,,
,01:02:06,151,,,,,,,,,
,01:02:07,151,,,,,,,,,
,01:02:08,151,,,,,,,,,
,01:02:09,151,,,,,,,,,
,01:02:10,151,,,,,,,,,
,01:02:11,151,,,,,,,,,
,01:02:12,151,,,,,,,,,
,01:02:13,152,,,,,,,,,
,01:02:14,152,,,,,,,,,
,01:02:15,152,,,,,,,,,
,01:02:16,152,,,,,,,,,
,01:02:17,152,,,,,,,,,
,01:02:18,152,,,,,,,,,
,01:02:19,152,,,,,,,,,
,01:02:20,152,,,,,,,,,
,01:02:21,152,,,,,,,,,
,01:02:22,152,,,,,,,,,
,01:02:23,152,,,,,,,,,
,01:02:24,152,,,,,,,,,
,01:02:25,152,,,,,,,,,
,01:02:26,153,,,,,,,,,
,01:02:27,153,,,,,,,,,
,01:02:28,153,,,,,,,,,
,01:02:29,153,,,,,,,,,
,01:02:30,153,,,,,,,,,
,01:02:31,153,,,,,,,,,
,01:02:32,152,,,,,,,,,
,01:02:33,152,,,,,,,,,
,01:02:34,153,,,,,,,,,
,01:02:35,153,,,,,,,,,
,01:02:36,153,,,,,,,,,
,01:02:37,153,,,,,,,,,
,01:02:38,153,,,,,,,,,
,01:02:39,153,,,,,,,,,
,01:02:40,153,,,,,,,,,
,01:02:41,152,,,,,,,,,
,01:02:42,152,,,,,,,,,
,01:02:43,150,,,,,,,,,
,01:02:44,146,,,,,,,,,
,01:02:45,143,,,,,,,,,
,01:02:46,139,,,,,,,,,
,01:02:47,136,,,,,,,,,
,01:02:48,134,,,,,,,,,
,01:02:49,132,,,,,,,,,
,01:02:50,131,,,,,,,,,
,01:02:51,130,,,,,,,,,
,01:02:52,130,,,,,,,,,
,01:02:53,129,,,,,,,,,
,01:02:54,126,,,,,,,,,
,01:02:55,125,,,,,,,,,
,01:02:56,125,,,,,,,,,
,01:02:57,125,,,,,,,,,
,01:02:58,125,,,,,,,,,
,01:02:59,124,,,,,,,,,
,01:03:00,124,,,,,,,,,
,01:03:01,124,,,,,,,,,
,01:03:02,120,,,,,,,,,
,01:03:03,118,,,,,,,,,
,01:03:04,117,,,,,,,,,
,01:03:05,117,,,,,,,,,
,01:03:06,115,,,,,,,,,
,01:03:07,113,,,,,,,,,
,01:03:08,111,,,,,,,,,
,01:03:09,110,,,,,,,,,
,01:03:10,109,,,,,,,,,
,01:03:11,108,,,,,,,,,
,01:03:12,108,,,,,,,,,
,01:03:13,109,,,,,,,,,
,01:03:14,108,,,,,,,,,
,01:03:15,107,,,,,,,,,
,01:03:16,107,,,,,,,,,
,01:03:17,105,,,,,,,,,
,01:03:18,104,,,,,,,,,
,01:03:19,103,,,,,,,,,
,01:03:20,101,,,,,,,,,
,01:03:21,100,,,,,,,,,
,01:03:22,99,,,,,,,,,
,01:03:23,99,,,,,,,,,
,01:03:24,100,,,,,,,,,
,01:03:25,101,,,,,,,,,
,01:03:26,101,,,,,,,,,
,01:03:27,101,,,,,,,,,
,01:03:28,101,,,,,,,,,
,01:03:29,99,,,,,,,,,
,01:03:30,97,,,,,,,,,
,01:03:31,96,,,,,,,,,
,01:03:32,96,,,,,,,,,
,01:03:33,96,,,,,,,,,
,01:03:34,96,,,,,,,,,
,01:03:35,97,,,,,,,,,
,01:03:36,96,,,,,,,,,
,01:03:37,96,,,,,,,,,
,01:03:38,95,,,,,,,,,
,01:03:39,94,,,,,,,,,
,01:03:40,93,,,,,,,,,
,01:03:41,92,,,,,,,,,
,01:03:42,92,,,,,,,,,
,01:03:43,92,,,,,,,,,
,01:03:44,92,,,,,,,,,
,01:03:45,93,,,,,,,,,
,01:03:46,93,,,,,,,,,
,01:03:47,93,,,,,,,,,
,01:03:48,94,,,,,,,,,
,01:03:49,95,,,,,,,,,
,01:03:50,95,,,,,,,,,
,01:03:51,97,,,,,,,,,
,01:03:52,98,,,,,,,,,
,01:03:53,98,,,,,,,,,
,01:03:54,98,,,,,,,,,
,01:03:55,97,,,,,,,,,
,01:03:56,96,,,,,,,,,
,01:03:57,96,,,,,,,,,
,01:03:58,96,,,,,,,,,
,01:03:59,96,,,,,,,,,
,01:04:00,96,,,,,,,,,
,01:04:01,96,,,,,,,,,
,01:04:02,96,,,,,,,,,
,01:04:03,96,,,,,,,,,
,01:04:04,96,,,,,,,,,
,01:04:05,95,,,,,,,,,
,01:04:06,94,,,,,,,,,
,01:04:07,94,,,,,,,,,
,01:04:08,94,,,,,,,,,
,01:04:09,94,,,,,,,,,
,01:04:10,95,,,,,,,,,
,01:04:11,96,,,,,,,,,
,01:04:12,95,,,,,,,,,
,01:04:13,95,,,,,,,,,
,01:04:14,94,,,,,,,,,
,01:04:15,93,,,,,,,,,
,01:04:16,91,,,,,,,,,
,01:04:17,90,,,,,,,,,
,01:04:18,90,,,,,,,,,
,01:04:19,90,,,,,,,,,
,01:04:20,89,,,,,,,,,
,01:04:21,89,,,,,,,,,
